Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"boring bar","Korloy 1-06-041487 | Indexable Boring Bar","Harvey Tool 29090 | 0.0920"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356932","25104295","11","75","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041491 | Indexable Boring Bar","Harvey Tool 29110 | 0.1120"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356946","25104319","12","76","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016874 | Indexable Boring Bar","Harvey Tool 29120 | 0.1200"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356947","25104333","13","77","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016875 | Indexable Boring Bar","Harvey Tool 29085L | 0.0870"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356949","25104294","14","78","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041493 | Indexable Boring Bar","Harvey Tool 29090L | 0.0920"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356950","25104318","15","79","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041495 | Indexable Boring Bar","Harvey Tool 29100L | 0.1020"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356952","25104330","16","80","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041497 | Indexable Boring Bar","Harvey Tool 29110L | 0.1120"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356954","25104332","17","81","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041498 | Indexable Boring Bar","Harvey Tool 29135 | 0.1350"" Minimum Bore x 3/4"" Maximum Bore x 5/32"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356955","25104298","18","82","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016872 | Indexable Boring Bar","Harvey Tool 29150 | 0.1500"" Minimum Bore x 3/4"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356960","25104299","19","83","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041503 | Indexable Boring Bar","Harvey Tool 29150L | 0.1500"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356961","25104300","20","84","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016873 | Indexable Boring Bar","Harvey Tool 29180 | 0.1800"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356962","25104337","21","85","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041504 | Indexable Boring Bar","Harvey Tool 29180L | 0.1800"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356963","25104310","22","86","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041505 | Indexable Boring Bar","Harvey Tool 29210 | 0.2100"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356964","25104322","23","87","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041506 | Indexable Boring Bar","Harvey Tool 29240L | 0.2400"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356965","25104341","24","88","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041507 | Indexable Boring Bar","Harvey Tool 29210XL | 0.2100"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23356966","25104339","25","89","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041508 | Indexable Boring Bar","Harvey Tool 29300 | 0.3000"" Minimum Bore x 1"" Maximum Bore x 5/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356967","25104304","26","90","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016622 | Indexable Boring Bar","Harvey Tool 29360 | 0.3600"" Minimum Bore x 2"" Maximum Bore x 3/8"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23357002","25104305","27","91","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041517 | Indexable Boring Bar","Harvey Tool 29055 | 0.0570"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23357003","25104328","28","92","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041520 | Indexable Boring Bar","Harvey Tool 29100 | 0.1020"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23357005","25104309","29","93","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041523 | Indexable Boring Bar","Harvey Tool 29150XL | 0.1500"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23357009","25104302","30","94","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041525 | Indexable Boring Bar","Harvey Tool 29180XL | 0.1800"" Minimum Bore x 2"" Maximum Bore x 3/16"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23357010","25104311","31","95","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041526 | Indexable Boring Bar","Harvey Tool 29240 | 0.2400"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23357012","25104325","32","96","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-016621 | Indexable Boring Bar","Harvey Tool 29210L | 0.2100"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23357013","25104323","33","97","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-018491 | Indexable Boring Bar","Harvey Tool 29240XL | 0.2400"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23357014","25104343","34","98","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041529 | Indexable Boring Bar","Harvey Tool 29050-C3 | 0.0520"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","23357016","25104291","35","99","Mismatch","0 of 24","0.0%"
"boring bar","Korloy 1-06-041527 | Indexable Boring Bar","Harvey Tool 29060-C3 | 1/16"" Minimum Bore x 3/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","23357017","25104306","36","100","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29120L | 0.1200"" Minimum Bore x 3/4"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Boring Bars","Harvey Tool 29070-C3 | 0.0720"" Minimum Bore x 7/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104335","25104317","37","1","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29030 | 1/32"" Minimum Bore x 5/32"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29090-C3 | 0.0920"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104313","25104308","38","2","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29035 | 0.0360"" Minimum Bore x 5/32"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29100-C3 | 0.1020"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104289","25104346","39","3","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29040 | 0.0420"" Minimum Bore x 1/4"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29110-C3 | 0.1120"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104290","25104331","40","4","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29050 | 0.0520"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29090L-C3 | 0.0920"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104327","25104345","41","5","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29060 | 1/16"" Minimum Bore x 3/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29100L-C3 | 0.1020"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104315","25104347","42","6","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29070 | 0.0720"" Minimum Bore x 7/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29110L-C3 | 0.1120"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104292","25104296","43","7","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29060L | 1/16"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29120L-C3 | 0.1200"" Minimum Bore x 3/4"" Maximum Bore x 1/8"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104329","25104297","44","8","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29080 | 0.0820"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29135-C3 | 0.1350"" Minimum Bore x 3/4"" Maximum Bore x 5/32"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104307","25104348","45","9","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29085 | 0.0870"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29150-C3 | 0.1500"" Minimum Bore x 3/4"" Maximum Bore x 3/16"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104293","25104320","46","10","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29090 | 0.0920"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29150L-C3 | 0.1500"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104295","25104301","47","11","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29110 | 0.1120"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29150XL-C3 | 0.1500"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104319","25104336","48","12","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29120 | 0.1200"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29180L-C3 | 0.1800"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104333","25104321","49","13","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29085L | 0.0870"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29240-C3 | 0.2400"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104294","25104340","50","14","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29090L | 0.0920"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29240L-C3 | 0.2400"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104318","25104342","51","15","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29100L | 0.1020"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29300-C3 | 0.3000"" Minimum Bore x 1"" Maximum Bore x 5/16"" Shank x 2-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104330","25104350","52","16","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29110L | 0.1120"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29360-C3 | 0.3600"" Minimum Bore x 2"" Maximum Bore x 3/8"" Shank x 3"" OAL AlTiN Coated Solid Carbide Boring Bars","25104332","25104351","53","17","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29135 | 0.1350"" Minimum Bore x 3/4"" Maximum Bore x 5/32"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29030-C3 | 1/32"" Minimum Bore x 5/32"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104298","25104314","54","18","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29150 | 0.1500"" Minimum Bore x 3/4"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29040-C3 | 0.0420"" Minimum Bore x 1/4"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104299","25104326","55","19","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29150L | 0.1500"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29060L-C3 | 1/16"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104300","25104316","56","20","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29180 | 0.1800"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29120-C3 | 0.1200"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104337","25104334","57","21","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29180L | 0.1800"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29180-C3 | 0.1800"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104310","25104303","58","22","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29210 | 0.2100"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29180XL-C3 | 0.1800"" Minimum Bore x 2"" Maximum Bore x 3/16"" Shank x 3"" OAL AlTiN Coated Solid Carbide Boring Bars","25104322","25104312","59","23","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29240L | 0.2400"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29210-C3 | 0.2100"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104341","25104338","60","24","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29210XL | 0.2100"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29210L-C3 | 0.2100"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","25104339","25104324","61","25","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29300 | 0.3000"" Minimum Bore x 1"" Maximum Bore x 5/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29210XL-C3 | 0.2100"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL AlTiN Coated Solid Carbide Boring Bars","25104304","25104349","62","26","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29360 | 0.3600"" Minimum Bore x 2"" Maximum Bore x 3/8"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29240XL-C3 | 0.2400"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL AlTiN Coated Solid Carbide Boring Bars","25104305","25104344","63","27","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29055 | 0.0570"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29085L-C3 | 0.0870"" (2.2 mm) Min Bore Diameter x 0.6250"" (5/8) Max Bore Diameter x 0.1250"" (1/8) Shank x 2.0000"" (2) OAL AlTiN Coated Carbide Boring Bars","25104328","25232476","64","28","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29100 | 0.1020"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","Parlec CB06-7.3C05100 | Boring Bar","25104309","55012020","65","29","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29150XL | 0.1500"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Korloy 1-06-017009 | Indexable Boring Bar","25104302","23356827","66","30","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29180XL | 0.1800"" Minimum Bore x 2"" Maximum Bore x 3/16"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","Korloy 1-06-013874 | Indexable Boring Bar","25104311","23356830","67","31","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29240 | 0.2400"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","Korloy 1-06-017008 | Indexable Boring Bar","25104325","23356831","68","32","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29210L | 0.2100"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Korloy 1-06-013876 | Indexable Boring Bar","25104323","23356833","69","33","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29240XL | 0.2400"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","Korloy 1-06-013894 | Indexable Boring Bar","25104343","23356855","70","34","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29050-C3 | 0.0520"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","Korloy 1-06-013932 | Indexable Boring Bar","25104291","23356881","71","35","Mismatch","0 of 24","0.0%"
"boring bar","Harvey Tool 29060-C3 | 1/16"" Minimum Bore x 3/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL AlTiN Coated Solid Carbide Boring Bars","Korloy 1-06-013933 | Indexable Boring Bar","25104306","23356882","72","36","Mismatch","0 of 24","0.0%"
