Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","","3M 7100242588 | Pro Grade Precision 11.4 mm Length x 2-7/8"" Width Extra Coarse Grade 36 Grit Sanding Block","","45033033","70","","","7 of 24","29.2%"
"123 block","","Tungaloy 6734873 | CTBU25-035-4/5-CHP 35.00mm Minimum Bore Diameter x 25.00mm Shank Height x 110.00mm OAL Steel Indexable Cut-Off Blade Tool Block","","23127877","71","","","7 of 24","29.2%"
"123 block","","Tungaloy 6734872 | CTBU25-030-4-CHP 30.00mm Minimum Bore Diameter x 25.00mm Shank Height x 110.00mm OAL Steel Indexable Cut-Off Blade Tool Block","","23127876","72","","","7 of 24","29.2%"
"123 block","","3M 7100180137 | Scotch-Brite 1/16"" Thickness x 22"" Width x 24"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45035386","73","","","7 of 24","29.2%"
"123 block","","3M 7010365121 | Scotch-Brite 1/2"" Thickness x 1"" Width x 5"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45042839","74","","","7 of 24","29.2%"
"123 block","","3M 7100180135 | Scotch-Brite 1/16"" Thickness x 18"" Width x 22"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45035385","75","","","7 of 24","29.2%"
"123 block","","3M 7100139932 | Scotch-Brite 1/2"" Thickness x 5"" Width x 1"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45057260","76","","","7 of 24","29.2%"
"123 block","","3M 7010292427 | Scotch-Brite 1/4"" Thickness x 25"" Width x 38"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45044178","77","","","7 of 24","29.2%"
"123 block","","3M 7100180136 | Scotch-Brite 1/16"" Thickness x 22"" Width x 24"" OAL Fine Grade Aluminum Oxide Cut and Polish Unitized Block","","45055595","78","","","7 of 24","29.2%"
"123 block","","3M 7000046177 | Scotch-Brite 1/4"" Thickness x 25"" Width x 38"" OAL Fine Grade Silicon Carbide Cut and Polish Unitized Block","","45056394","79","","","7 of 24","29.2%"
"123 block","","3M 7100282837 | Scotch-Brite 1"" Thickness x 25"" Width x 38"" OAL Extra Coarse Grade Silicon Carbide Cut and Polish Unitized Block","","45033560","80","","","7 of 24","29.2%"
"123 block","","STM 333548 | 1/2"" Size x 3/8-16"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","","50034320","81","","","7 of 24","29.2%"
"123 block","","STM 333551 | 9/16"" Size x 1/2-13"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","","50034323","82","","","7 of 24","29.2%"
"123 block","","STM 333552 | 5/8"" Size x 1/2-13"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","","50034324","83","","","7 of 24","29.2%"
"123 block","","STM 333553 | 11/16"" Size x 1/2-13"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","","50034325","84","","","7 of 24","29.2%"
"123 block","","3M 7100145188 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Coarse Grade 60 Grit Block Sanding Sponge","","45031394","85","","","7 of 24","29.2%"
"123 block","","3M 7010412362 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 120 Grit Block Sanding Sponge","","45037278","86","","","7 of 24","29.2%"
"123 block","","3M 7100170031 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 120 Grit Sanding Block Sponge","","45060492","87","","","7 of 24","29.2%"
"123 block","","3M 7010412361 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Coarse Grade 60 Grit Block Sanding Sponge","","45037277","88","","","7 of 24","29.2%"
"123 block","","3M 7100170019 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","","45054857","89","","","7 of 24","29.2%"
"123 block","","3M 7010408875 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Block Sanding Sponge","","45036640","90","","","7 of 24","29.2%"
"123 block","","3M 7100169978 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-5/8"" OAL Coarse Grade 60 Grit Sanding Block Sponge","","45060491","91","","","7 of 24","29.2%"
"123 block","","3M 7100145164 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Block Sanding Sponge","","45031385","92","","","7 of 24","29.2%"
"123 block","","3M 7100170056 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-1/2"" OAL Fine Grade 100 Grit Sanding Block Sponge","","45057684","93","","","7 of 24","29.2%"
"123 block","","3M 7100170036 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","","45035275","94","","","7 of 24","29.2%"
"123 block","","3M 7100170043 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 120 Grit Sanding Block Sponge","","45054858","95","","","7 of 24","29.2%"
"123 block","","3M 7100169977 | Pro Grade Precision 1"" Thickness x 4-1/2"" Width x 2-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","","45035271","96","","","7 of 24","29.2%"
"123 block","","3M 7010410822 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 180 Grit Block Sanding Sponge","","45037274","97","","","7 of 24","29.2%"
"123 block","","3M 7100170037 | Pro Grade Precision 1"" Thickness x 4-1/2"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","","45035276","98","","","7 of 24","29.2%"
"123 block","","3M 7010410803 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 220 Grit Block Sanding Sponge","","45037273","99","","","7 of 24","29.2%"
"123 block","","3M 7100170054 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","","45035277","100","","","7 of 24","29.2%"
"123 block","","3M 7100170030 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","","45035273","101","","","7 of 24","29.2%"
"123 block","","3M 7100170029 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Coarse Grade 36 Grit Sanding Block Sponge","","45057683","102","","","7 of 24","29.2%"
"123 block","","Carr Lane CLR-1546-105B | M20 x 30 Thread x 25.00mm Stroke x 100.00mm Width x 75.00mm Depth x 100.00mm Height Block Cylinders - Double Acting","","70035129","103","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-BB | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007789","104","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-BB | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007790","105","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-BB | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007791","106","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-LG | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007820","107","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-LG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007821","108","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-LG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007822","109","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-DG | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007851","110","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-DG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007852","111","","","7 of 24","29.2%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-DG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007853","112","","","7 of 24","29.2%"


"boring bar","Harvey Tool 29240L | 0.2400"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","Harvey Tool 29120L | 0.1200"" Minimum Bore x 3/4"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Boring Bars","25104341","25104335","1","24","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-017009 | Indexable Boring Bar","Harvey Tool 29030 | 1/32"" Minimum Bore x 5/32"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356827","25104313","2","66","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-013874 | Indexable Boring Bar","Harvey Tool 29035 | 0.0360"" Minimum Bore x 5/32"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356830","25104289","3","67","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-017008 | Indexable Boring Bar","Harvey Tool 29040 | 0.0420"" Minimum Bore x 1/4"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356831","25104290","4","68","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-013876 | Indexable Boring Bar","Harvey Tool 29050 | 0.0520"" Minimum Bore x 5/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356833","25104327","5","69","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-013894 | Indexable Boring Bar","Harvey Tool 29060 | 1/16"" Minimum Bore x 3/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356855","25104315","6","70","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-013932 | Indexable Boring Bar","Harvey Tool 29070 | 0.0720"" Minimum Bore x 7/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356881","25104292","7","71","Mismatch","1 of 24","4.2%"
"boring bar","Colton Industrial Tools 10078 | High Precision 1-2-3 Block Set 23 Holes and Cap Bolts","Harvey Tool 29060L | 1/16"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","30051133","25104329","8","No Record Found For Expected SKU :- 30051133","Not Match","1 of 24","4.2%"
"boring bar","Korloy 1-06-021167 | Indexable Boring Bar","Harvey Tool 29080 | 0.0820"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356906","25104307","9","73","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041482 | Indexable Boring Bar","Harvey Tool 29085 | 0.0870"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356927","25104293","10","74","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041487 | Indexable Boring Bar","Harvey Tool 29090 | 0.0920"" Minimum Bore x 1/2"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356932","25104295","11","75","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041491 | Indexable Boring Bar","Harvey Tool 29110 | 0.1120"" Minimum Bore x 9/16"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356946","25104319","12","76","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-016874 | Indexable Boring Bar","Harvey Tool 29120 | 0.1200"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 1-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356947","25104333","13","77","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-016875 | Indexable Boring Bar","Harvey Tool 29085L | 0.0870"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356949","25104294","14","78","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041493 | Indexable Boring Bar","Harvey Tool 29090L | 0.0920"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356950","25104318","15","79","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041495 | Indexable Boring Bar","Harvey Tool 29100L | 0.1020"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356952","25104330","16","80","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041497 | Indexable Boring Bar","Harvey Tool 29110L | 0.1120"" Minimum Bore x 5/8"" Maximum Bore x 1/8"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356954","25104332","17","81","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041498 | Indexable Boring Bar","Harvey Tool 29135 | 0.1350"" Minimum Bore x 3/4"" Maximum Bore x 5/32"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356955","25104298","18","82","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-016872 | Indexable Boring Bar","Harvey Tool 29150 | 0.1500"" Minimum Bore x 3/4"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356960","25104299","19","83","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041503 | Indexable Boring Bar","Harvey Tool 29150L | 0.1500"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356961","25104300","20","84","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-016873 | Indexable Boring Bar","Harvey Tool 29180 | 0.1800"" Minimum Bore x 1"" Maximum Bore x 3/16"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356962","25104337","21","85","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041504 | Indexable Boring Bar","Harvey Tool 29180L | 0.1800"" Minimum Bore x 1-1/2"" Maximum Bore x 3/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356963","25104310","22","86","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041505 | Indexable Boring Bar","Harvey Tool 29210 | 0.2100"" Minimum Bore x 1"" Maximum Bore x 1/4"" Shank x 2"" OAL Uncoated Solid Carbide Boring Bars","23356964","25104322","23","87","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041506 | Indexable Boring Bar","Harvey Tool 29240L | 0.2400"" Minimum Bore x 1-1/2"" Maximum Bore x 1/4"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356965","25104341","24","88","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041507 | Indexable Boring Bar","Harvey Tool 29210XL | 0.2100"" Minimum Bore x 2"" Maximum Bore x 1/4"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23356966","25104339","25","89","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-041508 | Indexable Boring Bar","Harvey Tool 29300 | 0.3000"" Minimum Bore x 1"" Maximum Bore x 5/16"" Shank x 2-1/2"" OAL Uncoated Solid Carbide Boring Bars","23356967","25104304","26","90","Mismatch","1 of 24","4.2%"
"boring bar","Korloy 1-06-016622 | Indexable Boring Bar","Harvey Tool 29360 | 0.3600"" Minimum Bore x 2"" Maximum Bore x 3/8"" Shank x 3"" OAL Uncoated Solid Carbide Boring Bars","23357002","25104305","27","91","Mismatch","1 of 24","4.2%"
